# of domain, cohortId1, cohortId2, diff
2559 , 315 , 315 , 0
2560 , 315 , 315 , 0
2561 , 315 , 315 , 0
2562 , 315 , 315 , 0
2563 , 315 , 315 , 0
2564 , 315 , 315 , 0
2565 , 315 , 315 , 0
2566 , 315 , 315 , 0
2567 , 315 , 315 , 0
2568 , 315 , 315 , 0
2569 , 315 , 315 , 0
2570 , 315 , 315 , 0
2571 , 315 , 315 , 0
2572 , 315 , 315 , 0
2573 , 315 , 315 , 0
2574 , 315 , 315 , 0
2575 , 315 , 315 , 0
2576 , 315 , 315 , 0
2577 , 315 , 315 , 0
2578 , 315 , 315 , 0
2579 , 315 , 315 , 0
2580 , 315 , 315 , 0
2581 , 315 , 315 , 0
2582 , 315 , 315 , 0
2583 , 315 , 315 , 0
2584 , 315 , 315 , 0
2585 , 315 , 315 , 0
2586 , 315 , 315 , 0
2587 , 315 , 315 , 0
2588 , 315 , 315 , 0
2589 , 315 , 315 , 0
2590 , 315 , 315 , 0
2591 , 315 , 315 , 0
2592 , 315 , 315 , 0
2593 , 315 , 315 , 0
2594 , 315 , 315 , 0
2595 , 315 , 315 , 0
2596 , 315 , 315 , 0
2597 , 315 , 315 , 0
2598 , 315 , 315 , 0
2599 , 315 , 315 , 0
2600 , 315 , 315 , 0
2601 , 315 , 315 , 0
2602 , 315 , 315 , 0
2603 , 315 , 315 , 0
2604 , 315 , 315 , 0
2605 , 315 , 315 , 0
2606 , 315 , 315 , 0
2607 , 315 , 315 , 0
2608 , 315 , 315 , 0
2609 , 315 , 315 , 0
2610 , 315 , 315 , 0
2611 , 315 , 315 , 0
2612 , 315 , 315 , 0
2613 , 315 , 315 , 0
2614 , 315 , 315 , 0
2615 , 315 , 315 , 0
2616 , 315 , 315 , 0
2617 , 315 , 315 , 0
2618 , 315 , 315 , 0
2619 , 315 , 315 , 0
2620 , 315 , 315 , 0
2621 , 315 , 315 , 0
2622 , 315 , 315 , 0
2623 , 315 , 315 , 0
2624 , 315 , 315 , 0
2625 , 315 , 315 , 0
2626 , 315 , 315 , 0
2627 , 315 , 315 , 0
2628 , 315 , 315 , 0
2629 , 315 , 315 , 0
2630 , 315 , 315 , 0
2631 , 315 , 315 , 0
2632 , 315 , 315 , 0
2633 , 315 , 315 , 0
2634 , 315 , 315 , 0
2635 , 315 , 315 , 0
2636 , 315 , 315 , 0
2637 , 315 , 315 , 0
2638 , 315 , 315 , 0
2639 , 315 , 315 , 0
2640 , 315 , 315 , 0
2641 , 315 , 315 , 0
2642 , 315 , 315 , 0
2643 , 315 , 315 , 0
2644 , 315 , 315 , 0
2645 , 315 , 315 , 0
2646 , 315 , 315 , 0
2647 , 315 , 315 , 0
2648 , 315 , 315 , 0
2649 , 315 , 315 , 0
2650 , 315 , 315 , 0
2651 , 315 , 315 , 0
2652 , 315 , 315 , 0
2653 , 315 , 315 , 0
2654 , 315 , 315 , 0
2655 , 315 , 315 , 0
2656 , 315 , 315 , 0
2657 , 315 , 315 , 0
2658 , 315 , 315 , 0
2659 , 315 , 315 , 0
2660 , 315 , 315 , 0
2661 , 315 , 315 , 0
2662 , 315 , 315 , 0
2663 , 315 , 315 , 0
2664 , 315 , 315 , 0
2665 , 315 , 315 , 0
2666 , 315 , 315 , 0
2667 , 315 , 315 , 0
2668 , 315 , 315 , 0
2669 , 315 , 315 , 0
2670 , 315 , 315 , 0
2671 , 315 , 315 , 0
2672 , 315 , 315 , 0
2673 , 315 , 315 , 0
2674 , 315 , 315 , 0
2675 , 315 , 315 , 0
2676 , 315 , 315 , 0
2677 , 315 , 315 , 0
2678 , 315 , 315 , 0
2679 , 315 , 315 , 0
2680 , 315 , 315 , 0
2681 , 315 , 315 , 0
2682 , 315 , 315 , 0
2683 , 315 , 315 , 0
2684 , 315 , 315 , 0
2685 , 315 , 315 , 0
2686 , 315 , 315 , 0
2687 , 315 , 315 , 0
2688 , 315 , 315 , 0
2689 , 315 , 315 , 0
2690 , 315 , 315 , 0
2691 , 315 , 315 , 0
2692 , 315 , 315 , 0
2693 , 315 , 315 , 0
2694 , 315 , 315 , 0
2695 , 315 , 315 , 0
2696 , 315 , 315 , 0
2697 , 315 , 315 , 0
2698 , 315 , 315 , 0
2699 , 315 , 315 , 0
2700 , 315 , 315 , 0
2701 , 315 , 315 , 0
2702 , 315 , 315 , 0
2703 , 315 , 315 , 0
2704 , 315 , 315 , 0
2705 , 315 , 315 , 0
2706 , 315 , 315 , 0
2707 , 315 , 315 , 0
2708 , 315 , 315 , 0
2709 , 315 , 315 , 0
2710 , 315 , 315 , 0
2711 , 315 , 315 , 0
2712 , 315 , 315 , 0
2713 , 315 , 315 , 0
2714 , 315 , 315 , 0
2715 , 315 , 315 , 0
2716 , 315 , 315 , 0
2717 , 315 , 315 , 0
2718 , 315 , 315 , 0
2719 , 315 , 315 , 0
2720 , 315 , 315 , 0
2721 , 315 , 315 , 0
2722 , 315 , 315 , 0
2723 , 315 , 315 , 0
2724 , 315 , 315 , 0
2725 , 315 , 315 , 0
2726 , 315 , 315 , 0
2727 , 315 , 315 , 0
2728 , 315 , 315 , 0
2729 , 315 , 315 , 0
2730 , 315 , 315 , 0
2731 , 315 , 315 , 0
2732 , 315 , 315 , 0
2733 , 315 , 315 , 0
2734 , 315 , 315 , 0
2735 , 315 , 315 , 0
2736 , 315 , 315 , 0
2737 , 315 , 315 , 0
2738 , 315 , 315 , 0
2739 , 315 , 315 , 0
2740 , 315 , 315 , 0
2741 , 315 , 315 , 0
2742 , 315 , 315 , 0
2743 , 315 , 315 , 0
2744 , 315 , 315 , 0
2745 , 315 , 315 , 0
2746 , 315 , 315 , 0
2747 , 315 , 315 , 0
2748 , 315 , 315 , 0
2749 , 315 , 315 , 0
2750 , 315 , 315 , 0
2751 , 315 , 315 , 0
2752 , 315 , 315 , 0
2753 , 315 , 315 , 0
2754 , 315 , 315 , 0
2755 , 315 , 315 , 0
2756 , 315 , 315 , 0
2757 , 315 , 315 , 0
2758 , 315 , 315 , 0
2759 , 315 , 315 , 0
2760 , 315 , 315 , 0
2761 , 315 , 315 , 0
2762 , 315 , 315 , 0
2763 , 315 , 315 , 0
2764 , 315 , 315 , 0
2765 , 315 , 315 , 0
2766 , 315 , 315 , 0
2767 , 315 , 315 , 0
2768 , 315 , 315 , 0
2769 , 295 , 315 , -20
2770 , 315 , 295 , 20
2771 , 295 , 295 , 0
2772 , 295 , 295 , 0
2773 , 295 , 295 , 0
2774 , 295 , 295 , 0
2775 , 295 , 295 , 0
2776 , 295 , 295 , 0
2777 , 295 , 295 , 0
2778 , 295 , 295 , 0
2779 , 295 , 315 , -20
2780 , 315 , 295 , 20
2781 , 295 , 295 , 0
2782 , 315 , 315 , 0
2783 , 295 , 295 , 0
2784 , 295 , 295 , 0
2785 , 295 , 315 , -20
2786 , 315 , 295 , 20
2787 , 295 , 315 , -20
2788 , 315 , 315 , 0
2789 , 315 , 295 , 20
2790 , 315 , 315 , 0
2791 , 315 , 315 , 0
2792 , 315 , 315 , 0
2793 , 315 , 315 , 0
2794 , 315 , 315 , 0
2795 , 315 , 295 , 20
2796 , 315 , 315 , 0
2797 , 315 , 315 , 0
2798 , 295 , 315 , -20
2799 , 315 , 315 , 0
2800 , 315 , 295 , 20
2801 , 295 , 315 , -20
2802 , 315 , 315 , 0
2803 , 315 , 315 , 0
2804 , 315 , 315 , 0
2805 , 315 , 315 , 0
2806 , 315 , 315 , 0
2807 , 315 , 315 , 0
2808 , 315 , 315 , 0
2809 , 315 , 315 , 0
2810 , 315 , 315 , 0
2811 , 315 , 315 , 0
2812 , 315 , 315 , 0
2813 , 315 , 315 , 0
2814 , 315 , 315 , 0
2815 , 315 , 315 , 0
2816 , 315 , 315 , 0
2817 , 315 , 315 , 0
2818 , 315 , 315 , 0
2819 , 315 , 315 , 0
2820 , 315 , 315 , 0
2821 , 315 , 315 , 0
2822 , 315 , 315 , 0
2823 , 315 , 315 , 0
2824 , 315 , 315 , 0
2825 , 315 , 315 , 0
2826 , 315 , 315 , 0
2827 , 315 , 315 , 0
2828 , 315 , 315 , 0
2829 , 315 , 315 , 0
2830 , 315 , 315 , 0
2831 , 315 , 315 , 0
2832 , 315 , 315 , 0
2833 , 315 , 315 , 0
2834 , 315 , 315 , 0
2835 , 315 , 315 , 0
2836 , 315 , 315 , 0
2837 , 315 , 315 , 0
2838 , 315 , 315 , 0
2839 , 315 , 315 , 0
2840 , 315 , 315 , 0
2841 , 315 , 315 , 0
2842 , 315 , 315 , 0
2843 , 315 , 315 , 0
2844 , 315 , 315 , 0
2845 , 315 , 315 , 0
2846 , 315 , 315 , 0
2847 , 315 , 315 , 0
2848 , 315 , 315 , 0
2849 , 315 , 315 , 0
2850 , 315 , 315 , 0
2851 , 315 , 315 , 0
2852 , 315 , 315 , 0
2853 , 315 , 315 , 0
2854 , 315 , 315 , 0
2855 , 315 , 315 , 0
2856 , 315 , 315 , 0
2857 , 315 , 315 , 0
2858 , 315 , 315 , 0
2859 , 315 , 315 , 0
2860 , 315 , 315 , 0
2861 , 315 , 315 , 0
2862 , 315 , 315 , 0
2863 , 315 , 315 , 0
2864 , 315 , 315 , 0
2865 , 315 , 315 , 0
2866 , 315 , 315 , 0
2867 , 315 , 315 , 0
2868 , 315 , 315 , 0
2869 , 315 , 315 , 0
2870 , 315 , 315 , 0
2871 , 315 , 315 , 0
2872 , 315 , 315 , 0
2873 , 315 , 315 , 0
2874 , 315 , 315 , 0
2875 , 315 , 315 , 0
2876 , 315 , 315 , 0
2877 , 315 , 315 , 0
2878 , 315 , 315 , 0
2879 , 315 , 315 , 0
2880 , 315 , 315 , 0
2881 , 315 , 315 , 0
2882 , 315 , 315 , 0
2883 , 315 , 315 , 0
2884 , 315 , 315 , 0
2885 , 315 , 315 , 0
2886 , 315 , 315 , 0
2887 , 315 , 315 , 0
2888 , 315 , 315 , 0
2889 , 315 , 315 , 0
2890 , 315 , 315 , 0
2891 , 315 , 315 , 0
2892 , 315 , 315 , 0
2893 , 315 , 315 , 0
2894 , 315 , 315 , 0
2895 , 315 , 315 , 0
2896 , 315 , 315 , 0
2897 , 315 , 315 , 0
2898 , 315 , 315 , 0
2899 , 315 , 315 , 0
2900 , 315 , 315 , 0
2901 , 315 , 315 , 0
2902 , 315 , 315 , 0
2903 , 315 , 315 , 0
2904 , 315 , 315 , 0
2905 , 315 , 315 , 0
2906 , 315 , 315 , 0
2907 , 315 , 315 , 0
2908 , 315 , 315 , 0
2909 , 315 , 315 , 0
2910 , 315 , 315 , 0
2911 , 315 , 315 , 0
2912 , 315 , 315 , 0
2913 , 315 , 315 , 0
2914 , 315 , 315 , 0
2915 , 315 , 315 , 0
2916 , 315 , 315 , 0
2917 , 315 , 315 , 0
2918 , 315 , 315 , 0
2919 , 315 , 315 , 0
2920 , 315 , 315 , 0
2921 , 315 , 315 , 0
2922 , 315 , 315 , 0
2923 , 315 , 315 , 0
2924 , 315 , 315 , 0
2925 , 315 , 315 , 0
2926 , 315 , 315 , 0
2927 , 315 , 315 , 0
2928 , 315 , 315 , 0
2929 , 315 , 315 , 0
2930 , 315 , 315 , 0
2931 , 315 , 315 , 0
2932 , 315 , 315 , 0
2933 , 315 , 315 , 0
2934 , 315 , 315 , 0
2935 , 315 , 315 , 0
2936 , 315 , 315 , 0
2937 , 315 , 315 , 0
2938 , 315 , 315 , 0
2939 , 315 , 315 , 0
2940 , 315 , 315 , 0
2941 , 315 , 315 , 0
2942 , 315 , 315 , 0
2943 , 315 , 315 , 0
2944 , 315 , 315 , 0
2945 , 315 , 315 , 0
2946 , 315 , 315 , 0
2947 , 315 , 315 , 0
2948 , 315 , 315 , 0
2949 , 315 , 315 , 0
2950 , 315 , 315 , 0
2951 , 315 , 315 , 0
2952 , 315 , 315 , 0
2953 , 315 , 315 , 0
2954 , 315 , 315 , 0
2955 , 315 , 315 , 0
2956 , 315 , 315 , 0
2957 , 315 , 315 , 0
2958 , 315 , 315 , 0
2959 , 315 , 315 , 0
2960 , 315 , 315 , 0
2961 , 315 , 315 , 0
2962 , 315 , 315 , 0
2963 , 315 , 315 , 0
2964 , 315 , 315 , 0
2965 , 315 , 315 , 0
2966 , 315 , 315 , 0
2967 , 315 , 315 , 0
2968 , 315 , 315 , 0
2969 , 315 , 315 , 0
2970 , 315 , 315 , 0
2971 , 315 , 315 , 0
2972 , 315 , 315 , 0
2973 , 315 , 315 , 0
2974 , 315 , 315 , 0
2975 , 315 , 315 , 0
2976 , 315 , 315 , 0
2977 , 315 , 315 , 0
2978 , 315 , 315 , 0
2979 , 315 , 315 , 0
2980 , 315 , 315 , 0
2981 , 315 , 315 , 0
2982 , 315 , 315 , 0
2983 , 315 , 315 , 0
2984 , 315 , 315 , 0
2985 , 315 , 315 , 0
2986 , 315 , 315 , 0
2987 , 315 , 315 , 0
2988 , 315 , 315 , 0
2989 , 315 , 315 , 0
2990 , 315 , 315 , 0
2991 , 315 , 315 , 0
2992 , 315 , 315 , 0
2993 , 315 , 315 , 0
2994 , 315 , 315 , 0
2995 , 315 , 315 , 0
2996 , 315 , 315 , 0
2997 , 315 , 315 , 0
2998 , 315 , 315 , 0
2999 , 315 , 315 , 0
3000 , 315 , 315 , 0
3001 , 315 , 315 , 0
3002 , 315 , 315 , 0
3003 , 315 , 315 , 0
3004 , 315 , 315 , 0
3005 , 315 , 315 , 0
3006 , 315 , 315 , 0
3007 , 315 , 315 , 0
3008 , 315 , 315 , 0
3009 , 315 , 315 , 0
3010 , 315 , 315 , 0
3011 , 315 , 315 , 0
3012 , 315 , 315 , 0
3013 , 315 , 315 , 0
3014 , 315 , 315 , 0
3015 , 315 , 315 , 0
3016 , 315 , 315 , 0
3017 , 315 , 315 , 0
3018 , 315 , 315 , 0
3019 , 315 , 315 , 0
3020 , 315 , 315 , 0
3021 , 315 , 315 , 0
3022 , 315 , 315 , 0
3023 , 315 , 315 , 0
3024 , 315 , 315 , 0
3025 , 315 , 315 , 0
3026 , 315 , 315 , 0
3027 , 315 , 315 , 0
3028 , 315 , 315 , 0
3029 , 315 , 315 , 0
3030 , 315 , 315 , 0
3031 , 315 , 315 , 0
3032 , 315 , 315 , 0
3033 , 315 , 315 , 0
3034 , 315 , 315 , 0
3035 , 315 , 315 , 0
3036 , 315 , 315 , 0
3037 , 315 , 315 , 0
3038 , 315 , 315 , 0
3039 , 315 , 315 , 0
3040 , 315 , 315 , 0
3041 , 315 , 315 , 0
3042 , 315 , 315 , 0
3043 , 315 , 315 , 0
3044 , 315 , 315 , 0
3045 , 315 , 315 , 0
3046 , 315 , 315 , 0
3047 , 315 , 315 , 0
3048 , 315 , 315 , 0
3049 , 315 , 315 , 0
3050 , 315 , 315 , 0
3051 , 1911 , 1911 , 0
3052 , 1911 , 315 , 1596
3053 , 1911 , 315 , 1596
3054 , 1911 , 1911 , 0
3055 , 1911 , 1911 , 0
3056 , 1911 , 1911 , 0
3057 , 1911 , 315 , 1596
3058 , 1911 , 1911 , 0
3059 , 1911 , 1911 , 0
3060 , 1911 , 1911 , 0
3061 , 1911 , 1911 , 0
3062 , 1911 , 1911 , 0
3063 , 1911 , 1911 , 0
3064 , 1911 , 1911 , 0
3065 , 1911 , 1911 , 0
3066 , 1911 , 1911 , 0
3067 , 1911 , 1911 , 0
3068 , 1911 , 1911 , 0
3069 , 1911 , 1911 , 0
3070 , 1911 , 1911 , 0
3071 , 1911 , 1911 , 0
3072 , 1911 , 1911 , 0
3073 , 1911 , 1911 , 0
3074 , 1911 , 1911 , 0
3075 , 1911 , 1911 , 0
3076 , 1911 , 315 , 1596
3077 , 1911 , 1911 , 0
3078 , 1911 , 1911 , 0
3079 , 1911 , 315 , 1596
3080 , 315 , 1911 , -1596
3081 , 1911 , 1911 , 0
3082 , 315 , 315 , 0
3083 , 315 , 315 , 0
3084 , 315 , 315 , 0
3085 , 315 , 315 , 0
3086 , 315 , 1911 , -1596
3087 , 1911 , 315 , 1596
3088 , 315 , 315 , 0
3089 , 315 , 315 , 0
3090 , 315 , 315 , 0
3091 , 315 , 315 , 0
3092 , 315 , 315 , 0
3093 , 315 , 315 , 0
3094 , 315 , 315 , 0
3095 , 315 , 315 , 0
3096 , 315 , 315 , 0
3097 , 315 , 315 , 0
3098 , 315 , 315 , 0
3099 , 315 , 315 , 0
3100 , 315 , 315 , 0
3101 , 315 , 315 , 0
3102 , 315 , 315 , 0
3103 , 315 , 315 , 0
3104 , 315 , 315 , 0
3105 , 315 , 315 , 0
3106 , 315 , 315 , 0
3107 , 315 , 315 , 0
3108 , 315 , 315 , 0
3109 , 315 , 315 , 0
3110 , 315 , 315 , 0
3111 , 315 , 315 , 0
3112 , 315 , 315 , 0
3113 , 315 , 315 , 0
3114 , 315 , 315 , 0
3115 , 315 , 315 , 0
3116 , 315 , 315 , 0
3117 , 315 , 315 , 0
3118 , 315 , 315 , 0
3119 , 315 , 315 , 0
3120 , 315 , 315 , 0
3121 , 315 , 315 , 0
3122 , 315 , 315 , 0
3123 , 315 , 315 , 0
3124 , 315 , 315 , 0
3125 , 315 , 315 , 0
3126 , 315 , 315 , 0
3127 , 315 , 315 , 0
3128 , 315 , 315 , 0
3129 , 315 , 315 , 0
3130 , 315 , 315 , 0
3131 , 315 , 315 , 0
3132 , 315 , 315 , 0
3133 , 315 , 315 , 0
3134 , 315 , 315 , 0
3135 , 315 , 315 , 0
3136 , 315 , 315 , 0
3137 , 315 , 315 , 0
3138 , 315 , 315 , 0
3139 , 315 , 315 , 0
3140 , 315 , 315 , 0
3141 , 315 , 315 , 0
3142 , 315 , 315 , 0
3143 , 315 , 315 , 0
3144 , 315 , 315 , 0
3145 , 315 , 315 , 0
3146 , 315 , 315 , 0
3147 , 315 , 315 , 0
3148 , 315 , 315 , 0
3149 , 315 , 315 , 0
3150 , 315 , 315 , 0
3151 , 315 , 315 , 0
3152 , 315 , 315 , 0
3153 , 315 , 315 , 0
3154 , 315 , 315 , 0
3155 , 315 , 315 , 0
3156 , 315 , 315 , 0
3157 , 315 , 315 , 0
3158 , 315 , 315 , 0
3159 , 315 , 315 , 0
3160 , 315 , 315 , 0
3161 , 315 , 315 , 0
3162 , 315 , 315 , 0
3163 , 315 , 315 , 0
3164 , 7754 , 7754 , 0
3165 , 7754 , 7754 , 0
3166 , 7754 , 7754 , 0
3167 , 7754 , 7754 , 0
3168 , 7754 , 7754 , 0
3169 , 7754 , 7754 , 0
3170 , 7754 , 7754 , 0
3171 , 7754 , 7754 , 0
3172 , 7754 , 7754 , 0
3173 , 7754 , 7754 , 0
3174 , 7754 , 7754 , 0
3175 , 7754 , 7754 , 0
3176 , 7754 , 7754 , 0
3177 , 7754 , 7754 , 0
3178 , 7754 , 7754 , 0
3179 , 7754 , 7754 , 0
3180 , 7754 , 7754 , 0
3181 , 7754 , 7754 , 0
3182 , 7754 , 7754 , 0
3183 , 7754 , 7754 , 0
3184 , 7754 , 7754 , 0
3185 , 7754 , 7754 , 0
3186 , 7754 , 7754 , 0
3187 , 7754 , 7754 , 0
3188 , 7754 , 7754 , 0
3189 , 7754 , 7754 , 0
3190 , 7754 , 7754 , 0
3191 , 7754 , 7754 , 0
3192 , 7754 , 7754 , 0
3193 , 7754 , 7754 , 0
3194 , 7754 , 7754 , 0
3195 , 7754 , 7754 , 0
3196 , 7754 , 7754 , 0
3197 , 315 , 7754 , -7439
3198 , 7754 , 7754 , 0
3199 , 7754 , 315 , 7439
3200 , 315 , 7754 , -7439
3201 , 7754 , 7754 , 0
3202 , 7754 , 7754 , 0
3203 , 7754 , 7754 , 0
3204 , 7754 , 7754 , 0
3205 , 7754 , 7754 , 0
3206 , 7754 , 7754 , 0
3207 , 7754 , 7754 , 0
3208 , 7754 , 7754 , 0
3209 , 7754 , 7754 , 0
3210 , 7754 , 315 , 7439
3211 , 7754 , 7754 , 0
3212 , 7754 , 7754 , 0
3213 , 315 , 7754 , -7439
3214 , 7754 , 315 , 7439
3215 , 315 , 315 , 0
3216 , 7754 , 315 , 7439
3217 , 315 , 315 , 0
3218 , 315 , 315 , 0
3219 , 315 , 7754 , -7439
3220 , 7754 , 315 , 7439
3221 , 315 , 315 , 0
3222 , 315 , 315 , 0
3223 , 315 , 315 , 0
3224 , 315 , 7754 , -7439
3225 , 7754 , 7754 , 0
3226 , 7754 , 315 , 7439
3227 , 7754 , 7752 , 2
3228 , 7752 , 7754 , -2
3229 , 7754 , 7754 , 0
3230 , 7754 , 7752 , 2
3231 , 7752 , 7752 , 0
3232 , 7754 , 7754 , 0
3233 , 7752 , 7752 , 0
3234 , 7754 , 7754 , 0
3235 , 7754 , 7754 , 0
3236 , 7754 , 7752 , 2
3237 , 7754 , 7754 , 0
3238 , 7754 , 7754 , 0
3239 , 7754 , 7754 , 0
3240 , 7754 , 7754 , 0
3241 , 7754 , 7754 , 0
3242 , 7754 , 7754 , 0
3243 , 7754 , 7754 , 0
3244 , 7754 , 7754 , 0
3245 , 7754 , 7754 , 0
3246 , 7754 , 7754 , 0
3247 , 7754 , 7754 , 0
3248 , 7754 , 7754 , 0
3249 , 7754 , 7754 , 0
3250 , 7754 , 7754 , 0
3251 , 9375 , 9375 , 0
3252 , 7754 , 7754 , 0
3253 , 7754 , 9375 , -1621
3254 , 9375 , 9375 , 0
3255 , 9375 , 9375 , 0
3256 , 9375 , 9375 , 0
3257 , 9375 , 7754 , 1621
3258 , 9375 , 9375 , 0
3259 , 9375 , 9375 , 0
3260 , 9375 , 9375 , 0
3261 , 9375 , 9375 , 0
3262 , 9375 , 9375 , 0
3263 , 9375 , 9375 , 0
3264 , 9375 , 7754 , 1621
3265 , 7754 , 9375 , -1621
3266 , 9375 , 7754 , 1621
3267 , 7754 , 7754 , 0
3268 , 7754 , 9375 , -1621
3269 , 7754 , 7754 , 0
3270 , 7754 , 7754 , 0
3271 , 7754 , 7754 , 0
3272 , 7754 , 7754 , 0
3273 , 7754 , 7754 , 0
3274 , 7754 , 7754 , 0
3275 , 7754 , 7754 , 0
3276 , 7754 , 7754 , 0
3277 , 7754 , 7754 , 0
3278 , 7754 , 7754 , 0
3279 , 7754 , 7754 , 0
3280 , 7754 , 7754 , 0
3281 , 7754 , 7754 , 0
3282 , 7754 , 7754 , 0
3283 , 7754 , 7754 , 0
3284 , 7754 , 7754 , 0
3285 , 7754 , 7754 , 0
3286 , 7754 , 7754 , 0
3287 , 7754 , 7754 , 0
3288 , 7754 , 7754 , 0
3289 , 7754 , 7754 , 0
3290 , 7754 , 7754 , 0
3291 , 7754 , 7754 , 0
3292 , 7754 , 7754 , 0
3293 , 7754 , 7754 , 0
3294 , 7754 , 7754 , 0
3295 , 7754 , 7754 , 0
3296 , 7754 , 7754 , 0
3297 , 7754 , 7754 , 0
3298 , 7754 , 7754 , 0
3299 , 7754 , 7754 , 0
3300 , 7754 , 7754 , 0
3301 , 7754 , 7754 , 0
3302 , 7754 , 7754 , 0
3303 , 7754 , 7754 , 0
3304 , 7754 , 7754 , 0
3305 , 7754 , 7754 , 0
3306 , 7754 , 7754 , 0
3307 , 7754 , 7754 , 0
3308 , 7754 , 7754 , 0
3309 , 7754 , 7754 , 0
3310 , 7754 , 7754 , 0
3311 , 7754 , 7754 , 0
3312 , 7754 , 7754 , 0
3313 , 7754 , 7754 , 0
3314 , 7754 , 7754 , 0
3315 , 7754 , 7754 , 0
3316 , 7754 , 7754 , 0
3317 , 7754 , 7754 , 0
3318 , 7754 , 7754 , 0
3319 , 7754 , 7754 , 0
3320 , 7754 , 7754 , 0
3321 , 7754 , 7754 , 0
3322 , 7754 , 7754 , 0
3323 , 7754 , 7754 , 0
3324 , 7754 , 7754 , 0
3325 , 7754 , 7754 , 0
3326 , 7754 , 7754 , 0
3327 , 7754 , 7754 , 0
3328 , 7754 , 7754 , 0
3329 , 7754 , 7754 , 0
3330 , 7754 , 7754 , 0
3331 , 7754 , 7754 , 0
3332 , 7754 , 7754 , 0
3333 , 7754 , 7754 , 0
3334 , 9375 , 9375 , 0
3335 , 9375 , 7754 , 1621
3336 , 9375 , 7754 , 1621
3337 , 7754 , 9375 , -1621
3338 , 9375 , 9375 , 0
3339 , 7754 , 7754 , 0
3340 , 9375 , 9375 , 0
3341 , 9375 , 9375 , 0
3342 , 9375 , 7754 , 1621
3343 , 9375 , 9375 , 0
3344 , 9375 , 9375 , 0
3345 , 9375 , 9375 , 0
3346 , 9375 , 9375 , 0
3347 , 9375 , 9375 , 0
3348 , 9375 , 9375 , 0
3349 , 9375 , 9375 , 0
3350 , 9375 , 9375 , 0
3351 , 9375 , 9375 , 0
3352 , 9375 , 9375 , 0
3353 , 9375 , 9375 , 0
3354 , 9375 , 9375 , 0
3355 , 9375 , 9375 , 0
3356 , 9375 , 9375 , 0
3357 , 9375 , 9375 , 0
3358 , 9375 , 9375 , 0
3359 , 9375 , 9375 , 0
3360 , 9375 , 9375 , 0
3361 , 9375 , 9375 , 0
3362 , 9375 , 9375 , 0
3363 , 9375 , 9375 , 0
3364 , 9375 , 9375 , 0
3365 , 9375 , 9375 , 0
3366 , 9375 , 9375 , 0
3367 , 9375 , 9375 , 0
3368 , 9375 , 9375 , 0
3369 , 9375 , 9375 , 0
3370 , 9375 , 9375 , 0
3371 , 9375 , 9375 , 0
3372 , 9375 , 9375 , 0
3373 , 9375 , 9375 , 0
3374 , 9375 , 9375 , 0
3375 , 9375 , 9375 , 0
3376 , 9375 , 9375 , 0
3377 , 9375 , 9375 , 0
3378 , 9375 , 9375 , 0
3379 , 9375 , 9375 , 0
3380 , 9375 , 7754 , 1621
3381 , 7754 , 9375 , -1621
3382 , 9375 , 9375 , 0
3383 , 7754 , 9375 , -1621
3384 , 9375 , 9375 , 0
3385 , 9375 , 9375 , 0
3386 , 9375 , 9375 , 0
3387 , 9375 , 9375 , 0
3388 , 9375 , 9375 , 0
3389 , 9375 , 9375 , 0
3390 , 9375 , 9375 , 0
3391 , 9375 , 9375 , 0
3392 , 9375 , 9375 , 0
3393 , 9375 , 9375 , 0
3394 , 9375 , 9375 , 0
3395 , 9375 , 9375 , 0
3396 , 9375 , 9375 , 0
3397 , 9375 , 9375 , 0
3398 , 9375 , 9375 , 0
3399 , 9375 , 9375 , 0
3400 , 9375 , 9375 , 0
3401 , 9375 , 9375 , 0
3402 , 9375 , 9375 , 0
3403 , 9375 , 9375 , 0
3404 , 9375 , 9375 , 0
3405 , 9375 , 9375 , 0
3406 , 9375 , 9375 , 0
3407 , 9375 , 9375 , 0
3408 , 9375 , 9375 , 0
3409 , 9375 , 9375 , 0
3410 , 9375 , 9375 , 0
3411 , 9375 , 9375 , 0
3412 , 9375 , 9375 , 0
3413 , 9375 , 9375 , 0
3414 , 9375 , 9375 , 0
3415 , 9375 , 9375 , 0
3416 , 9375 , 9375 , 0
3417 , 7754 , 9375 , -1621
3418 , 1911 , 9375 , -7464
3419 , 9375 , 1911 , 7464
3420 , 1911 , 9375 , -7464
3421 , 9375 , 9375 , 0
3422 , 1911 , 9375 , -7464
3423 , 9375 , 9375 , 0
3424 , 9375 , 1911 , 7464
3425 , 9375 , 9375 , 0
3426 , 9375 , 9375 , 0
3427 , 9375 , 9375 , 0
3428 , 9375 , 9375 , 0
3429 , 9375 , 9375 , 0
3430 , 9375 , 9375 , 0
3431 , 9375 , 9375 , 0
3432 , 9375 , 9375 , 0
3433 , 9375 , 9375 , 0
3434 , 9375 , 9375 , 0
3435 , 9375 , 9375 , 0
3436 , 9375 , 9375 , 0
3437 , 9375 , 9375 , 0
3438 , 9375 , 9375 , 0
3439 , 9375 , 9375 , 0
3440 , 9375 , 9375 , 0
3441 , 9375 , 9375 , 0
3442 , 9375 , 9375 , 0
3443 , 9375 , 9375 , 0
3444 , 9375 , 9375 , 0
3445 , 9375 , 9375 , 0
3446 , 9375 , 9375 , 0
3447 , 9375 , 9375 , 0
